WZ CODE;WZ;Jahr;Monat;Betriebe;Beschäftigte;Geleistete Arbeitsstunden;Bruttolohn- und -gehaltssumme;Umsatz;Inlandsumsatz;Auslandsumsatz;Auslandsumsatz mit der Eurozone;Auslandsumsatz mit dem sonstigen Ausland;Anteil_Auslandsumsatz
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2020,0;April;976,0;162684,0;19964000,0;712367000,0;2330010000,0;1615518000,0;714492000,0;299392000,0;415100000,0;0,3066476109544594
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2020,0;Mai;973,0;161902,0;19093000,0;696312000,0;2109858000,0;1561093000,0;548765000,0;240560000,0;308205000,0;0,26009570312314856
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2020,0;Juni;973,0;161327,0;19903000,0;704269000,0;2444659000,0;1846820000,0;597838000,0;300774000,0;297065000,0;0,24454862620921772
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2020,0;Juli;972,0;161473,0;20784000,0;700313000,0;2501939000,0;1837766000,0;664173000,0;302064000,0;362109000,0;0,265463306659355
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2020,0;August;970,0;161409,0;19219000,0;664595000,0;2262574000,0;1674494000,0;588080000,0;255140000,0;332940000,0;0,25991636074665403
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2020,0;September;967,0;161727,0;20873000,0;670588000,0;2626003000,0;1954638000,0;671365000,0;281160000,0;390205000,0;0,25566040861339456
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2020,0;Oktober;966,0;161466,0;21100000,0;668369000,0;2552966000,0;2017136000,0;535830000,0;239965000,0;295865000,0;0,2098852863688745
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2020,0;November;966,0;161645,0;21088000,0;829893000,0;2858371000,0;2250882000,0;607488000,0;262517000,0;344971000,0;0,21252944421840272
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2020,0;Dezember;965,0;160673,0;18826000,0;685191000,0;3632394000,0;2737550000,0;894843000,0;390994000,0;503849000,0;0,24635075380038618
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2021,0;Januar;941,0;160610,0;19663000,0;723983000,0;1911281000,0;1436563000,0;474718000,0;183847000,0;290871000,0;0,24837687393952015
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2021,0;Februar;948,0;161436,0;20414000,0;684846000,0;2177688000,0;1577952000,0;599736000,0;225454000,0;374282000,0;0,2754003328300473
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2021,0;März;962,0;162011,0;22635000,0;706114000,0;2855101000,0;2051549000,0;803552000,0;302023000,0;501529000,0;0,28144433419343134
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2021,0;April;961,0;162122,0;20548000,0;719310000,0;2443980000,0;1766929000,0;677051000,0;299749000,0;377302000,0;0,27702804441934875
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2021,0;Mai;962,0;161342,0;19570000,0;711841000,0;2356306000,0;1745015000,0;611291000,0;233789000,0;377501000,0;0,2594276804455788
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2021,0;Juni;963,0;164498,0;21498000,0;759587000,0;2822688000,0;2105963000,0;716726000,0;296779000,0;419947000,0;0,25391612533868424
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2021,0;Juli;963,0;164519,0;21024000,0;748608000,0;2544384000,0;1819723000,0;724660000,0;335420000,0;389241000,0;0,2848076390985009
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2021,0;August;961,0;164246,0;20246000,0;706624000,0;2592687000,0;1837879000,0;754808000,0;298933000,0;455875000,0;0,2911296272940004
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2021,0;September;962,0;165307,0;21603000,0;709771000,0;2822929000,0;2109070000,0;713859000,0;259105000,0;454754000,0;0,2528788361308414
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2021,0;Oktober;960,0;164671,0;21135000,0;719570000,0;2702474000,0;1944101000,0;758373000,0;298627000,0;459746000,0;0,2806217562130107
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2021,0;November;956,0;164025,0;22033000,0;900875000,0;3297074000,0;2437572000,0;859502000,0;325951000,0;533551000,0;0,26068629336193244
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2021,0;Dezember;957,0;163101,0;20039000,0;795328000,0;3835397000,0;2769194000,0;1066203000,0;465899000,0;600304000,0;0,2779902575926299
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2022,0;Januar;947,0;164520,0;21048000,0;815273000,0;2619325000,0;1936767000,0;682558000,0;238974000,0;443584000,0;0,26058545617668677
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2022,0;Februar;962,0;165640,0;21168000,0;737614000,0;2384453000,0;1676445000,0;708008000,0;272472000,0;435536000,0;0,2969268004024403
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2022,0;März;966,0;165848,0;23367000,0;777477000,0;3034152000,0;2100023000,0;934129000,0;337507000,0;596622000,0;0,30787152390519656
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2022,0;April;968,0;165816,0;20235000,0;773712000,0;2568701000,0;1803950000,0;764750000,0;264843000,0;499908000,0;0,2977185744857031
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2022,0;Mai;969,0;165659,0;21920000,0;769661000,0;2844762000,0;1979690000,0;865072000,0;323185000,0;541887000,0;0,30409292587569714
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2022,0;Juni;968,0;165767,0;21167000,0;783941000,0;3056581000,0;2199612000,0;856969000,0;307344000,0;549625000,0;0,2803684901528865
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2022,0;Juli;967,0;165227,0;20793000,0;777208000,0;2876098000,0;1972358000,0;903741000,0;311748000,0;591992000,0;0,3142246891448066
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2022,0;August;966,0;165349,0;21516000,0;734585000,0;3121925000,0;2098505000,0;1023421000,0;324751000,0;698670000,0;0,32781729221554007
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2022,0;September;967,0;166359,0;22153000,0;728182000,0;3309209000,0;2379764000,0;929445000,0;353809000,0;575636000,0;0,2808662130436609
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2022,0;Oktober;968,0;166635,0;20824000,0;739564000,0;2776208000,0;1991121000,0;785088000,0;298287000,0;486800000,0;0,28279149112746593
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2022,0;November;967,0;167863,0;22993000,0;952492000,0;3625560000,0;2486542000,0;1139019000,0;383999000,0;755019000,0;0,31416360507066493
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2022,0;Dezember;966,0;166184,0;20232000,0;779572000,0;4541090000,0;3117163000,0;1423927000,0;450359000,0;973568000,0;0,3135650251371367
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2023,0;Januar;952,0;165673,0;22548000,0;901352000,0;2644295000,0;1798949000,0;845346000,0;323976000,0;521371000,0;0,31968672179163066
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2023,0;Februar;955,0;165750,0;21737000,0;777297000,0;2926056000,0;1951515000,0;974541000,0;359035000,0;615506000,0;0,33305616843970176
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2023,0;März;968,0;166809,0;24080000,0;791300000,0;3760136000,0;2589060000,0;1171077000,0;418186000,0;752891000,0;0,3114453838903699
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2023,0;April;967,0;166638,0;20291000,0;804401000,0;2986071000,0;2139431000,0;846640000,0;337226000,0;509414000,0;0,2835297620183847
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2023,0;Mai;965,0;167678,0;21840000,0;805846000,0;3159684000,0;2208399000,0;951284000,0;374424000,0;576861000,0;0,3010693474410732
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2023,0;Juni;966,0;166577,0;22327000,0;824339000,0;3527267000,0;2508367000,0;1018901000,0;400407000,0;618494000,0;0,28886415459901393
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2023,0;Juli;964,0;166698,0;21490000,0;827490000,0;3197784000,0;2320609000,0;877175000,0;349419000,0;527755000,0;0,27430714519804966
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2023,0;August;964,0;167604,0;22187000,0;774000000,0;3183952000,0;2282941000,0;901010000,0;347545000,0;553465000,0;0,28298479374060914
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2023,0;September;963,0;168795,0;22015000,0;767768000,0;3971404000,0;3063864000,0;907540000,0;371939000,0;535601000,0;0,22851868004363193
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2023,0;Oktober;962,0;169153,0;21771000,0;817350000,0;3194199000,0;2234387000,0;959812000,0;387758000,0;572055000,0;0,30048597473106714
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2023,0;November;962,0;169371,0;23222000,0;977604000,0;3674443000,0;2704608000,0;969835000,0;361253000,0;608582000,0;0,263940684343178
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2023,0;Dezember;960,0;168820,0;19560000,0;806387000,0;4517837000,0;3121591000,0;1396246000,0;522043000,0;874203000,0;0,3090518759308935
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2024,0;Januar;970,0;169828,0;23253000,0;944360000,0;2723086000,0;1942264000,0;780822000,0;323917000,0;456905000,0;0,2867415865675928
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2024,0;Februar;982,0;170932,0;22996000,0;830624000,0;3146149000,0;2153627000,0;992522000,0;336681000,0;655840000,0;0,3154720262772043
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2024,0;März;988,0;172239,0;22380000,0;856567000,0;3327443000,0;2337702000,0;989741000,0;422811000,0;566929000,0;0,29744792021982047
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2024,0;April;989,0;172085,0;23829000,0;862492000,0;3366957000,0;2400250000,0;966707000,0;397985000,0;568722000,0;0,2871159328735116
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2024,0;Mai;988,0;172005,0;21612000,0;892047000,0;3407439000,0;2381724000,0;1025715000,0;390955000,0;634760000,0;0,30102226334792787
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2024,0;Juni;987,0;172063,0;22176000,0;881322000,0;3613842000,0;2597268000,0;1016574000,0;452972000,0;563602000,0;0,2813000679055698
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2024,0;Juli;985,0;172386,0;23641000,0;898857000,0;3597091000,0;2602840000,0;994251000,0;391638000,0;602613000,0;0,2764041832692028
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2024,0;August;983,0;171967,0;21978000,0;835687000,0;3481625000,0;2529545000,0;952080000,0;407875000,0;544205000,0;0,2734585143431587
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2024,0;September;982,0;173295,0;22627000,0;828653000,0;3675995000,0;2617002000,0;1058993000,0;453273000,0;605720000,0;0,2880833624637683
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2024,0;Oktober;981,0;173481,0;23292000,0;846114000,0;3554767000,0;2554161000,0;1000606000,0;425892000,0;574714000,0;0,28148286512168025
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2024,0;November;981,0;173884,0;23163000,0;1048205000,0;4128447000,0;2861662000,0;1266785000,0;471774000,0;795011000,0;0,30684298478338223
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2024,0;Dezember;981,0;173398,0;20216000,0;861392000,0;4640726000,0;3237601000,0;1403125000,0;548317000,0;854808000,0;0,30235032191083894
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2025,0;Januar;989,0;174583,0;23635000,0;941080000,0;2994848000,0;2049216000,0;945632000,0;396544000,0;549088000,0;0,3157529196807317
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2025,0;Februar;997,0;175144,0;22733000,0;873453000,0;3338462000,0;2254112000,0;1084350000,0;452468000,0;631881000,0;0,32480525463521825
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2025,0;März;1010,0;176029,0;23573000,0;892805000,0;3872542000,0;2668955000,0;1203587000,0;468183000,0;735404000,0;0,31080024438727843
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2025,0;April;1013,0;176372,0;22824000,0;922589000,0;3518645000,0;2436628000,0;1082017000,0;459558000,0;622459000,0;0,30750956689293746
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2025,0;Mai;1013,0;176354,0;22770000,0;924140000,0;3703634000,0;2579942000,0;1123692000,0;395647000,0;728045000,0;0,3034025500359917
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2025,0;Juni;1013,0;176525,0;22005000,0;934248000,0;3807016000,0;2547716000,0;1259301000,0;520192000,0;739109000,0;0,33078426778348186
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2025,0;Juli;1013,0;176408,0;24318000,0;955711000,0;3745528000,0;2648501000,0;1097027000,0;506054000,0;590974000,0;0,29288981419976035
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2025,0;August;1012,0;176770,0;21651000,0;877061000,0;3521818000,0;2589977000,0;931841000,0;376964000,0;554877000,0;0,26459090163091903
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2025,0;September;1008,0;177236,0;23643000,0;879002000,0;4129934000,0;3117166000,0;1012767000,0;420076000,0;592692000,0;0,24522595276340978
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2025,0;Oktober;1006,0;177248,0;23861000,0;895510000,0;3941097000,0;2895755000,0;1045342000,0;425376000,0;619965000,0;0,2652413782254027
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2025,0;November;1004,0;177279,0;23049000,0;1106475000,0;4515098000,0;3347778000,0;1167320000,0;436679000,0;730641000,0;0,2585370240025798
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2025,0;Dezember;1003,0;176290,0;21142000,0;908490000,0;5261045000,0;3704217000,0;1556829000,0;569224000,0;987605000,0;0,2959163056008835
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2026,0;Januar;987,0;175437,0;22581000,0;993151000,0;3421880000,0;2380584000,0;1041296000,0;408441000,0;632855000,0;0,30430523571837703
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2026,0;Februar;1000,0;175953,0;22634000,0;904218000,0;3631674000,0;2557522000,0;1074152000,0;378009000,0;696144000,0;0,2957732439640783
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2026,0;März;1006,0;177698,0;24524000,0;939700000,0;4386685000,0;2969113000,0;1417572000,0;616171000,0;801401000,0;0,32315336068124334
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2026,0;April;1007,0;176926,0;23022000,0;990898000,0;3811560000,0;2717189000,0;1094371000,0;422433000,0;671938000,0;0,287118922435958
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2026,0;Mai;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2026,0;Juni;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2026,0;Juli;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2026,0;August;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2026,0;September;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2026,0;Oktober;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2026,0;November;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2026,0;Dezember;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-2221(2/3) + WZ08-2222;IK Kunststoffverpackungen;2015,0;April;495,0;85978,0;11501667,0;284389333,0;1763393000,0;987777333,0;775615667,0;469659333,0;305956333,0;0,43984277299501584
WZ08-2221(2/3) + WZ08-2222;IK Kunststoffverpackungen;2015,0;August;494,0;89046,0;11042667,0;280818333,0;1639073333,0;943396000,0;695678333,0;413241667,0;282435667,0;0,42443392799680185
WZ08-2221(2/3) + WZ08-2222;IK Kunststoffverpackungen;2015,0;Dezember;494,0;88293,0;10387667,0;293226667,0;1375087333,0;758420667,0;616665667,0;356788667,0;259878667,0;0,44845563783547704
WZ08-2221(2/3) + WZ08-2222;IK Kunststoffverpackungen;2015,0;Februar;495,0;85391,0;11221000,0;262942000,0;1620716000,0;901680667,0;719036000,0;435260667,0;283775333,0;0,44365329891233257
WZ08-2221(2/3) + WZ08-2222;IK Kunststoffverpackungen;2015,0;Januar;491,0;84901,0;11324667,0;269895000,0;1641181000,0;911467667,0;729712667,0;447862333,0;281850333,0;0,44462656282274776
WZ08-2221(2/3) + WZ08-2222;IK Kunststoffverpackungen;2015,0;Juli;494,0;88397,0;12140667,0;288585333,0;1902133000,0;1074394667,0;827738333,0;502124000,0;325613667,0;0,43516322623076303
WZ08-2221(2/3) + WZ08-2222;IK Kunststoffverpackungen;2015,0;Juni;495,0;87864,0;11945667,0;314970333,0;1884158333,0;1051586667,0;832571667,0;511471333,0;321100333,0;0,4418798847304729
WZ08-2221(2/3) + WZ08-2222;IK Kunststoffverpackungen;2015,0;Mai;494,0;87588,0;10969667,0;287535667,0;1665209000,0;929175000,0;736035000,0;441721667,0;294313333,0;0,4420075798293187
WZ08-2221(2/3) + WZ08-2222;IK Kunststoffverpackungen;2015,0;März;497,0;85955,0;12256000,0;279197667,0;1831409000,0;1033433667,0;797975333,0;480813667,0;317160667,0;0,4357166165504265
WZ08-2221(2/3) + WZ08-2222;IK Kunststoffverpackungen;2015,0;November;493,0;88607,0;12204333,0;394559333,0;1769932667,0;994026000,0;775905667,0;477538000,0;298367667,0;0,4383814601914458
WZ08-2221(2/3) + WZ08-2222;IK Kunststoffverpackungen;2015,0;Oktober;494,0;88662,0;12318000,0;289205000,0;1857062333,0;1045266667,0;811795667,0;498849667,0;312947000,0;0,4371396977766389
WZ08-2221(2/3) + WZ08-2222;IK Kunststoffverpackungen;2015,0;September;495,0;88934,0;12145000,0;284636000,0;1830496333,0;1033953000,0;796543333,0;487544333,0;308999000,0;0,4351515589733771
WZ08-2221(2/3) + WZ08-2222;IK Kunststoffverpackungen;2016,0;April;507,0;90249,0;12506333,0;306902333,0;1861768667,0;1045115667,0;816653000,0;491579667,0;325072333,0;0,43864364809400885
WZ08-2221(2/3) + WZ08-2222;IK Kunststoffverpackungen;2016,0;August;510,0;91697,0;12076667,0;303871000,0;1841712667,0;1055172333,0;786540667,0;460511000,0;326029667,0;0,42707023798734617
WZ08-2221(2/3) + WZ08-2222;IK Kunststoffverpackungen;2016,0;Dezember;509,0;91143,0;10626667,0;304755333,0;1471817667,0;822891667,0;648926000,0;382869333,0;266056667,0;0,4409010807179012
WZ08-2221(2/3) + WZ08-2222;IK Kunststoffverpackungen;2016,0;Februar;506,0;89898,0;12323667,0;283765667,0;1756665333,0;979802333,0;776863000,0;471055667,0;305807333,0;0,4422373376454626
WZ08-2221(2/3) + WZ08-2222;IK Kunststoffverpackungen;2016,0;Januar;497,0;89074,0;11694333,0;284269000,0;1651052333,0;915707000,0;735344333,0;466917667,0;268427667,0;0,4453791792679657
